record_id,source_db,status,decided_by,decided_at,stage,decision,automation_flag,title,authors,doi_or_id,year,screening_score
rec_00245,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Wireless Semantic Communications for Video Conferencing,"Peiwen Jiang, Chao-Kai Wen, Geoffrey Ye Li, Jin Shi, Shi Jin",10.1109/jsac.2022.3221968,-,0.1
rec_00246,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,"Widespread cisand trans-regulatory evolution underlies the origin, diversification, and loss of a sexually dimorphic fruit fly pigmentation trait","Jesse T Hughes, Melissa E Williams, | Mark Rebeiz, Thomas M Williams, College Park, Mark Rebeiz",10.1002/jez.b.23068,-,0.1
rec_00247,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,PARP-1 is a transcriptional rheostat of metabolic and bivalent genes during development,"Gbolahan Bamgbose,  Tulin",10.26508/lsa.202302369,-,0.1
rec_00248,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Impact of NOTCH1 polymorphisms on liver cancer in a Chinese Han population,"Baofeng Wang, Xiaobin Ma, Wenjie Zhang, Liang Li, Ying Zan, Jianshui Zhan, Xufeng Guo, Ming Lei, Hongbing Ma",10.1080/15384101.2023.2189766,-,0.1
rec_00249,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Developmental gene regulation in the era of genomics,"Julia Zeitlinger, Alexander Stark",10.1016/j.ydbio.2009.12.039,-,0.1
rec_00250,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Electrothermally controllable terahertz metamaterial for sensing application,"Yuwei Liu, Daoye Zheng, Qiuxiao Feng, Yu-Sheng Lin",10.1016/j.sna.2022.113667,-,1.4
rec_00251,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"Designs of metareflectors based on nanodisk and annular hole arrays with polarization independence, switching, and broad bandwidth characteristics","Xiaocan Xu, Yu-Sheng Lin, Rongpeng Fang, Bo-Ru Yang",10.1364/ome.437980,-,2.7
rec_00252,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,MEMS-based metamaterial grating waveguide for tunable optical attenuator and modulator applications,"Peiyu Chen, Weikai Huang, Qiuxiao Feng, Yuwei Liu, Yu-Sheng Lin",10.1016/j.optlastec.2022.108488,-,2.5
rec_00253,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,A focused review on techniques for achieving cloaking effects with metamaterials,"Muhammad Shaheryar Khan, R A Shakoor, Osama Fayyaz, Elsadig Mahdi",10.1016/j.ijleo.2023.171575,-,1.4
rec_00254,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Electric split-ring metamaterial based microfluidic chip with multiresonances for microparticle trapping and chemical sensing applications,"Xiaocan Xu, Daoye Zheng, Yu-Sheng Lin",10.1016/j.jcis.2023.03.190,-,1.4
rec_00255,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,The Electrodynamics of Substances with Simultaneously Negative Values of ∊ and μ,V G Veselago,10.1070/PU1968V010N04ABEH003699,,0.1
rec_00256,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"Integrated Sensing and Communication with Reconfigurable Intelligent Surfaces: Opportunities, Applications, and Future Directions","Rang Liu, Ming Li, Honghao Luo, Qian Liu, A. L. Swindlehurst",10.1109/MWC.002.2200206,2022,2.7
rec_00257,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Integrated sensing and communication based on space-time-coding metasurfaces,"X. Q. Chen, Lei Zhang, Y. Zheng, Shuo Liu, Zhuo Ran Huang, J. Liang, M. Di Renzo, Vincenzo Galdi, T. Cui",10.1038/s41467-025-57137-6,2025,2.7
rec_00258,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"A Survey on Integrated Sensing and Communication With Intelligent Metasurfaces: Trends, Challenges, and Opportunities","Ahmed Magbool, Vaibhav Kumar, Qingqing Wu, M. Di Renzo, M. Flanagan",10.1109/OJCOMS.2025.3594049,2024,2.7
rec_00259,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Optical Wireless Integrated Sensing and Communication Based on Optical Phased Array: Performance Metric and Optimal Beamforming,"Yunfeng Wen, Fang Yang, Jian Song, Zhu Han",10.1109/TWC.2025.3559254,2025,3.2
rec_00260,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Integrated Sensing and Communications With Reconfigurable Intelligent Surfaces: From signal modeling to processing,"S. Chepuri, Nir Shlezinger, F. Liu, G. C. Alexandropoulos, S. Buzzi, Y. Eldar",10.1109/MSP.2023.3279986,2022,2.7
rec_00261,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,RIS-aided integrated sensing and communication: a mini-review,"Mirza Asif Haider, Yimin D. Zhang",10.3389/frsip.2023.1197240,2023,1.4
rec_00262,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Passive Versus Active Reconfigurable Intelligent Surfaces for Integrated Sensing and Communication: Challenges and Opportunities,"Mohamed Rihan, Alessio Zappone, Stefano Buzzi, Gábor Fodor, M. Debbah",10.1109/MNET.2023.3321542,2024,2.7
rec_00263,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Beamforming Design for RIS-Assisted Integrated Sensing and Communication Systems,"H. Luo, Rang Liu, Ming Li, Yang Liu, Qian Liu",10.1109/TVT.2022.3197448,2022,2.7
rec_00264,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Integrated Sensing and Communication With Reconfigurable Intelligent Surfaces,"Teng Ma, Yue Xiao, Xia Lei, M. D. Renzo",10.1109/TVT.2024.3442574,2024,2.7
rec_00265,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,The Rise of Intelligent Reflecting Surfaces in Integrated Sensing and Communications Paradigms,"Ahmet M. Elbir, K. Mishra, Bhavani Shankar, S. Chatzinotas",10.1109/MNET.128.2200446,2022,2.7
rec_00266,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Applications of Reconfigurable Intelligent Surface for Integrated Sensing and Communication,"刘让 Liu, Rang ，罗泓昊, Luo, Honghao ，李明, Li",10.1016/b978-0-44-322143-9.00010-2,2022,2.7
rec_00267,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Active and Passive Beamforming Design for Hybrid RIS-Aided Integrated Sensing and Communication,"Hongyun Chu, Mengyao Yang, Pan Xue, Xiao Ge",10.23919/JCC.ja.2023-0213,2024,2.7
rec_00268,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Enhancing Performance of Integrated Sensing and Communication via Joint Optimization of Hybrid and Passive Reconfigurable Intelligent Surfaces,"Jingwen Zhang, Siqiang Wang, Zhong Zheng, Zesong Fei, Hanxiao Yu, Qin Zhang, Zhu Han",10.1109/JIOT.2024.3425164,2024,2.7
rec_00269,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Beamforming in Integrated Sensing and Communication Systems With Reconfigurable Intelligent Surfaces,"Student Member Ieee R.S. Prasobh Sankar, Member Ieee Sundeep Prabhakar Chepuri, F. I. Yonina C. Eldar",10.1109/TWC.2023.3313938,2022,2.7
rec_00270,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Active and Passive Beamforming Design for Reconfigurable Intelligent Surface Enabled Integrated Sensing and Communication,"Zhe Xing, Rui Wang, Xiaojun Yuan",10.1109/TCOMM.2023.3244246,2022,2.7
rec_00271,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-Aided Integrated Sensing and Communication Systems: STAR-RIS Versus Passive RIS?,"Prajwalita Saikia, Anand Jee, Keshav Singh, Cunhua Pan, Wan-Jen Huang, Theodoros A. Tsiftsis",10.1109/OJCOMS.2024.3515933,2024,2.7
rec_00272,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-Aided Integrated Sensing and Communication: Joint Beamforming and Reflection Design,"Honghao Luo, Rang Liu, Ming Li, Qian Liu",10.1109/TVT.2023.3248657,2023,2.7
rec_00273,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,SNR/CRB-Constrained Joint Beamforming and Reflection Designs for RIS-ISAC Systems,"Rang Liu, Ming Li, Qian Liu, A. L. Swindlehurst",10.1109/TWC.2023.3341429,2023,2.7
rec_00274,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,ISAC system assisted by RIS with sparse active elements,"Mirza Asif Haider, Yimin D. Zhang, E. Aboutanios",10.1186/s13634-023-00977-5,2023,2.7
rec_00275,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Beamforming and Reflection Design for RIS-assisted ISAC Systems,"Rang Liu, Ming Li, A. L. Swindlehurst",10.23919/EUSIPCO55093.2022.9909807,2022,2.7
rec_00276,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Secure Intelligent Reflecting Surface-Aided Integrated Sensing and Communication,"Meng Hua, Qingqing Wu, Wen Chen, O. Dobre, A. L. Swindlehurst",10.1109/TWC.2023.3280179,2022,2.7
rec_00277,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,智能超表面 辅助通信感知一体化 RIS-Assisted Integrated Sensing and Communications,"夏方昊 Xia, Fanghao ，王新奕, Wang, Zheng Zhong",https://api.semanticscholar.org/CorpusID:261268252,2022,2.7
rec_00278,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Toward STAR-RIS-Empowered Integrated Sensing and Communications: Joint Active and Passive Beamforming Design,"Zhipeng Liu, Xi Li, Hong Ji, Heli Zhang, Victor C. M. Leung",10.1109/TVT.2023.3294338,2023,2.7
rec_00279,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Active Reconfigurable Intelligent Surface-Assisted MISO Integrated Sensing and Communication Systems for Secure Operation,"A. A. Salem, Mahmoud H. Ismail, A. Ibrahim",10.1109/TVT.2022.3227319,2023,2.7
rec_00280,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Exploiting NOMA and RIS in Integrated Sensing and Communication,"Jia-kuo Zuo, Yuanwei Liu, Chenming Zhu, Yixuan Zou, Deng-yin Zhang, N. Al-Dhahir",10.1109/TVT.2023.3272036,2022,2.7
rec_00281,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-Aided Integrated Sensing and Communications,"Prajwalita Saikia, Anand Jee, Keshav Singh, Cunhua Pan, Theodoros A. Tsiftsis, Wan-Jen Huang",10.1109/GLOBECOM54140.2023.10437873,2023,2.7
rec_00282,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Hybrid NOMA Assisted Integrated Sensing and Communication via RIS,"Wanting Lyu, Yue Xiu, Xinyang Li, Songjie Yang, Phee Lep Yeoh, Yonghui Li, Zhongpei Zhang",10.1109/TVT.2023.3343379,2023,2.7
rec_00283,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Opportunistic Sensing via ISAC-Capable RIS,"Shubhika Mishra, A. Kherani",10.1109/NCC63735.2025.10983019,2025,2.7
rec_00284,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Reconfigurable Intelligent Surfaces: Principles and Opportunities,"Yuanwei Liu, Xiao Liu, Xidong Mu, Tianwei Hou, Jiaqi Xu, M. Di Renzo, N. Al-Dhahir",10.1109/COMST.2021.3077737,2020,2.5
rec_00285,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Hybrid Reconfigurable Intelligent Metasurfaces: Enabling Simultaneous Tunable Reflections and Sensing for 6G Wireless Communications,"G. C. Alexandropoulos, Nir Shlezinger, Idban Alamzadeh, M. Imani, Haiyang Zhang, Y. Eldar",10.1109/MVT.2023.3332580,2021,2.7
rec_00286,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Frequency Diverse Array-Enabled RIS-Aided Integrated Sensing and Communication,"Hanyu Yang, Shiqi Gong, Heng Liu, Chengwen Xing, Nan Zhao, D. Niyato",10.1109/TWC.2025.3561140,2024,2.7
rec_00287,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Beamforming in Hybrid RIS assisted Integrated Sensing and Communication Systems,"R. Sankar, S. Chepuri",10.48550/arXiv.2203.05902,2022,2.7
rec_00288,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Waveform and Phase Shift Design for RIS-Assisted Integrated Sensing and Communication Based on Mutual Information,Hongliang Zhang,10.1109/LCOMM.2022.3195062,2022,2.7
rec_00289,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Active and Passive Beamforming in RIS-Assisted Secure ISAC Systems,"Jinsong Chen, Kai Wu, Jinping Niu, Yanyan Li",10.3390/s24010289,2024,2.7
rec_00290,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Dual-Functional MIMO Beamforming Optimization for RIS-Aided Integrated Sensing and Communication,"Xin Zhao, Heng Liu, Shiqi Gong, X. Ju, C. Xing, Nan Zhao",10.1109/TCOMM.2024.3384932,2023,2.7
rec_00291,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Transceiver Beamforming and Reflecting Design for Active RIS-Aided ISAC Systems,"Qi Zhu, Ming Li, Rang Liu, Qian Liu",10.1109/TVT.2023.3249752,2023,2.7
rec_00292,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Simultaneous Beam Training and Target Sensing in ISAC Systems With RIS,"Kangjian Chen, Chenhao Qi, O. Dobre, Geoffrey Y. Li",10.1109/TWC.2023.3302319,2023,2.7
rec_00293,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Spectral and Energy Efficient Waveform Design for RIS-Assisted ISAC,"Jinsong Chen, Kai Wu, Jinping Niu, Yanyan Li, Pengfei Xu, J. Andrew Zhang",10.1109/TCOMM.2024.3435030,2025,2.7
rec_00294,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-Enabled Passive Radar towards Target Localization,"Ahmad Bazzi, Marwa Chafii",-,2022,2.7
rec_00295,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Beamforming and Mode Selection Design for Hybrid RIS Assisted Integrated Sensing and Communications,"Rui Zhao, Xiaoyan Hu, Chao Liu, Han Xiao, Tong-Xing Zheng, Kai-Kit Wong, Guangyue Lu",10.1109/WCNC57260.2024.10571105,2024,2.7
rec_00296,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Waveform and Beamforming Design for RIS-Aided ISAC Systems,"Kai Zhong, Jinfeng Hu, Cunhua Pan, Minglong Deng, Jun Fang",10.1109/LSP.2023.3242554,2023,2.7
rec_00297,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,STARS Enabled Integrated Sensing and Communications,"Zhao-Jie Wang, Xidong Mu, Yuanwei Liu",10.1109/TWC.2023.3245297,2022,2.7
rec_00298,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Reconfigurable Intelligent Surface-Aided Dual-Function Radar and Communication System With MU-MIMO Communication,"Yasheng Jin, Zhiyuan Yu, Ruisong Weng, Boshi Wang, Hong Ren, Cunhua Pan",10.1109/WCNC57260.2024.10571008,2024,2.7
rec_00299,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Multifunctional Reconfigurable Intelligent Surface for Wideband Beamforming and Frequency-and-Spatial-Diverse Microwave Sensing,"Baiyang Liu, Qingfeng Zhang, Hang Wong",10.1109/TAP.2024.3519781,2025,2.7
rec_00300,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Beamforming and Phase Shift Design for RIS-Aided ISAC System,"Yuying Mai, H. Du",10.1109/ICCC56324.2022.10065868,2022,2.7
rec_00301,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-assisted Integrated Sensing and Communications: A Subspace Rotation Approach: Invited Paper,"Xiao Meng, F. Liu, Shih-Jung Lu, S. Chepuri, C. Masouros",10.1109/RadarConf2351548.2023.10149664,2022,2.7
rec_00302,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Enhanced Sensing Performance in ISAC Systems With Communication Security Rate Constraints,"Shiyao Meng, Min Jia, Qing Guo, Hui Wang, Zhouhao Tang",10.1109/TVT.2025.3544752,2025,2.7
rec_00303,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Dynamic User Clustering and Backscatter-Enabled RIS-Assisted NOMA ISAC,"Faraz Nassar, Keshav Singh, S. Prakriya, Bishmita Hazarika, Chih-Peng Li, Z. Ding",10.1109/TWC.2024.3359650,2024,2.7
rec_00304,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Integrated Sensing and Communication With Reconfigurable Distributed Antenna and Reflecting Surface: Joint Beamforming and Mode Selection,"Pingping Zhang, Jintao Wang, Yulin Shao, Shaodan Ma",10.1109/JIOT.2025.3555001,2024,2.7
rec_00305,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Enabling Integrated Communication and Sensing Using Reflectarray and Orbital Angular Momentum,"Ali Ali, Maryam Khodadadi, Atta Quddus, G. Gradoni, Mohsen Khalily",10.23919/EuCAP63536.2025.10999669,2025,2.5
rec_00306,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,STAR-RIS Aided Integrated Sensing and Communication Over High Mobility Scenario,"Muye Li, Shunde Zhang, Yao Ge, Zan Li, Feifei Gao, Pingzhi Fan",10.1109/TCOMM.2024.3381725,2024,2.7
rec_00307,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Beamforming for RIS-Assisted Integrated Sensing and Communication Systems,"Graduate Student Member Ieee Yongqing Xu, Member Ieee Yong Li, S. M. I. J. Andrew Zhang, Fellow Ieee Marco Di Renzo, F. I. Tony Q. S. Quek, Li",10.1109/TCOMM.2023.3344143,2023,2.7
rec_00308,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Trajectory and Resource Allocation Design for RIS-Assisted UAV-Enabled ISAC Systems,"Zhongqing Wu, Xuehua Li, Yuanxin Cai, Weijie Yuan",10.1109/LWC.2024.3370989,2024,2.7
rec_00309,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Multi-Functional RIS Integrated Sensing and Communications for 6G Networks,"Dongsheng Han, Peng Wang, Wanli Ni, Wen Wang, Ailing Zheng, Dusist Niyato, N. Al-Dhahir",10.1109/TWC.2024.3505918,2024,2.7
rec_00310,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-Assisted High-Speed Railway Integrated Sensing and Communication System,"Panpan Li, Yong Niu, Hao Wu, Zhu Han, Guiqi Sun, Ning Wang, Z. Zhong, B. Ai",10.1109/TVT.2023.3288899,2023,2.5
rec_00311,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Reconfigurable intelligent surface-enabled integrated sensing and communication: a sensing-assisted communication framework,"Ziang Yang, Haobo Zhang, Hongliang Zhang, Lingyang Song",10.3389/frcmn.2023.1176322,2023,2.7
